Date,Site,Chamber,Air Temp,T1,T2,T_ave,WT depth (tube),Surface to tube height,Actual_WT,H1,H2,H3,H4,Height average,Extension,Havg_cm,Chamber V,Licor on,Licor off,H2 Time,CH4 processed,H2 processed,Merge,Notes,Data Merge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,2,,18.1,16,17.55,82,59,23,14.2,15.7,15.5,14.6,15,21.5,36.5,0.04140,11:38,11:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,3,,17,18.9,17.45,83,69.1,13.9,15.6,17.6,19.8,12.6,16.4,21.5,37.9,0.04298,11:51,12:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,4,,17.9,18.5,18.4,77.7,58,19.7,12.4,15.2,15,12.3,13.725,21.5,35.225,0.03995,12:04,12:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,5,,18.9,15.3,18.8,65,60.6,4.4,12.1,13.3,14.1,16,13.875,21.5,35.375,0.04012,12:17,12:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,6,,18.7,20.8,18.85,59.4,47.5,11.9,12.5,10,16,12.6,12.775,21.5,34.275,0.03887,12:29,12:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,7,,19,17.7,18.1,74.3,59,15.3,19.9,16,9,15.4,15.075,21.5,36.575,0.04148,12:44,12:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,8,,17.2,14.9,16.7,85.5,59.2,26.3,13.9,17.2,14.5,18.9,16.125,21.5,37.625,0.04267,12:59,13:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,9,,16.2,18.5,16.8,83.2,70.2,13,17.5,12.1,17.7,17.4,16.175,21.5,37.675,0.04273,13:12,13:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/06/2026,AC,10,,17.4,16.8,18.4,54,42.1,11.9,12.9,12.4,15.5,11.3,13.025,21.5,34.525,0.03916,13:25,13:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,5,16.5,19.4,17.2,18.25,35.5,21.5,14,17.5,12,16,12.3,14.45,21.5,35.95,0.04077,14:02,14:12,,,,,Only 5 chambers due to thunder storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,6,,17.1,17.4,18.8,32.6,21.5,11.1,13.5,12.5,16.5,13,13.875,21.5,35.375,0.04012,13:51,14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,7,,20.5,15.9,19.35,,24,34.4,16,11,12,13.5,13.125,21.5,34.625,0.03927,13:20,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,8,,18.2,17.3,16.9,31,17,14,17.5,9.5,9.5,10,11.625,21.5,33.125,0.03757,13:05,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,9,,15.6,16,17.3,30.8,20.3,10.5,13.5,9,10,15,11.875,21.5,33.375,0.03785,12:50,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/06/2026,WH,10,,19,19.6,16.75,20.3,9.5,10.8,12,14,13,17,14,21.5,35.5,0.04026,12:28,12:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,1,20,14.5,13.9,14.75,74,45.5,28.5,14.7,13,13.4,15.5,14.15,21.5,35.65,0.04043,11:28,11:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,2,,15,13.6,14.35,100,57,43,16.5,15.6,14.7,15.3,15.525,21.5,37.025,0.04199,11:44,11:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,3,,13.7,14,14,85.1,69.5,15.6,17.9,20,19.8,20,19.425,21.5,40.925,0.04641,11:58,12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,4,,14.3,15,15.3,86.4,58.7,27.7,13.8,13.6,15,15.3,14.425,21.5,35.925,0.04074,12:12,12:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,5,,16.3,13.6,15.75,64.5,61.5,3,14.6,15.8,15.5,15.3,15.3,21.5,36.8,0.04174,12:26,12:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,6,,15.2,13.7,14.7,67.5,47.4,20.1,12.6,15,9.9,15.6,13.275,21.5,34.775,0.03944,12:41,12:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,7,,14.2,15.2,14.25,82.2,59.5,22.7,19.1,19,12.5,16,16.65,21.5,38.15,0.04327,12:55,13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,8,,14.3,13.6,14.55,100,60.2,39.8,10.8,17.4,14.4,19.2,15.45,21.5,36.95,0.04191,13:08,13:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,9,,14.8,15.3,14.45,83.1,70.7,12.4,18,17.7,18,17.1,17.7,21.5,39.2,0.04446,13:21,13:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29/06/2026,AC,10,,14.1,15.1,14.85,75.4,42.6,32.8,13.8,14.4,12.9,14.6,13.925,21.5,35.425,0.04018,13:49,13:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,1,18.8,15.6,14.6,15.1,37.2,26,11.2,17,10,12,16.5,13.875,21.5,35.375,0.04012,10:22,10:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,2,,14.6,13.7,13.9,34.4,23.5,10.9,14,9,10,12,11.25,21.5,32.75,0.03714,10:39,10:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,3,,13.2,13.8,13.1,38.2,24.2,14,11.5,15,9,7.5,10.75,21.5,32.25,0.03658,10:50,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,4,,13,12.2,13.45,46,23,23,15,18,9.5,17,14.875,21.5,36.375,0.04125,11:02,11:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,5,,13.9,14.5,13.4,35.7,21,14.7,17.5,12,16,12.3,14.45,21.5,35.95,0.04077,11:30,11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,6,,12.9,13.6,13.1,34.4,23,11.4,13.5,12.5,16.5,13,13.875,21.5,35.375,0.04012,12:02,12:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,7,,13.3,13.1,13.55,39.5,28,11.5,16,11,12,13.5,13.125,21.5,34.625,0.03927,12:16,12:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,8,,13.8,13.9,13.5,35.7,16.5,19.2,17.5,9.5,9.5,10,11.625,21.5,33.125,0.03757,12:30,12:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,9,,13.2,12.7,13.65,30.9,22,8.9,13.5,9,10,15,11.875,21.5,33.375,0.03785,12:42,12:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/07/2026,WH,10,,14.1,14.1,14.1,22,10.5,11.5,12,14,13,17,14,21.5,35.5,0.04026,13:05,13:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/07/2026,AC,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/03/2026,AC,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
